iter	RMSE
0	0.04054046876
1	0.03724367645
2	0.03420418432
3	0.03146821885
4	0.02894258424
5	0.02667503258
6	0.02453524096
7	0.02257914702
8	0.02080166669
9	0.01922232922
10	0.01772364592
11	0.01637891153
12	0.01518188618
13	0.014097638
14	0.01310255716
15	0.01218537949
16	0.01137067856
17	0.01058459168
18	0.009923901188
19	0.009258641676
20	0.008688685085
21	0.008188829333
22	0.007712499335
23	0.007310701
24	0.006913137294
25	0.006542532393
26	0.006245658711
27	0.005949399238
28	0.005680444096
29	0.005466218696
30	0.005244900009
31	0.005041170829
32	0.004873323589
33	0.00471717825
34	0.004587652541
35	0.004459168728
36	0.004337594083
37	0.004213010944
38	0.00411221716
39	0.004020789918
40	0.0039264242
41	0.003844052451
42	0.003779553594
43	0.003717561784
44	0.003651952953
45	0.00360134891
46	0.003553390766
47	0.003509550784
48	0.003473303079
49	0.003439031528
50	0.00338168461
51	0.00335240532
52	0.003321365299
53	0.003280087329
54	0.003257362508
55	0.00323408126
56	0.003207776859
57	0.003182266677
58	0.003162757115
59	0.003143571261
60	0.003127402067
61	0.003092034372
62	0.003067192195
63	0.003040092267
64	0.00302553023
65	0.002982659302
66	0.002940990505
67	0.002916809716
68	0.002897129372
69	0.002875539478
70	0.002860602043
71	0.002830670363
72	0.002814519035
73	0.002805274324
74	0.002772652396
75	0.002754602722
76	0.002740147773
77	0.002725741322
78	0.002709763442
79	0.002699831854
80	0.002682041167
81	0.002659137069
82	0.002649733135
83	0.002639510103
84	0.002607100609
85	0.002564868055
86	0.002554605105
87	0.00252585226
88	0.002509265809
89	0.002482751672
90	0.002453513525
91	0.002440125781
92	0.002435160783
93	0.002425316757
94	0.002406749599
95	0.002389976008
96	0.002364117179
97	0.002358317679
98	0.002353410727
99	0.002345722076
100	0.00233143077
101	0.002323455858
102	0.002297054256
103	0.002284571613
104	0.002262872132
105	0.002251022844
106	0.002222648216
107	0.002199843534
108	0.002169635179
109	0.002129153641
110	0.00212152539
111	0.00209487645
112	0.00206974589
113	0.002060446095
114	0.002049431818
115	0.002036565491
116	0.002021745797
117	0.002013826712
118	0.002003365755
119	0.001996453798
120	0.001989477593
121	0.001966313657
122	0.001953088584
123	0.001943695157
124	0.001919698357
125	0.001910187283
126	0.001908057134
127	0.001891230802
128	0.001887272582
129	0.001866825714
130	0.001847505607
131	0.001829238523
132	0.001808884978
133	0.001792112626
134	0.001773280621
135	0.001757862242
136	0.001740430262
137	0.001723871611
138	0.001710114361
139	0.001694779124
140	0.00168213289
141	0.001670145848
142	0.001656458639
143	0.001645427067
144	0.001632579389
145	0.00162037472
146	0.001603369622
147	0.001592127812
148	0.001580268927
149	0.001561833806
150	0.001547651129
151	0.001531546196
152	0.001521275877
153	0.001506574833
154	0.00149453918
155	0.001486011338
156	0.001472779234
157	0.001463235616
158	0.001457024359
159	0.00145022501
160	0.001440307124
161	0.001434769369
162	0.001427851899
163	0.001420458633
164	0.001414090927
165	0.001408750849
166	0.001400624796
