iter	RMSE
0	0.03330731521
1	0.1	10.41938422
.01943958684
3	0.01493696748
4	0.01156829228
5	0.009147401076
6	0.007433439605
7	0.006104869252
8	0.005137891045
9	0.004512746251
10	0.004040837515
11	0.003729354155
12	0.003497263383
13	0.003333185021
14	0.003184127221
15	0.003086432243
16	0.002973100851
17	0.002865548478
18	0.002712068417
19	0.002632800039
20	0.002581322805
21	0.002576863152
22	0.002548775079
23	0.002536091087
24	0.002502367083
25	0.002478112133
26	0.002472278424
27	0.002450767887
28	0.002415571589
29	0.00239753117
30	0.002346695283
31	0.002304104688
32	0.002238778628
33	0.002206079602
34	0.002174257458
35	0.002100212851
36	0.002052330464
37	0.002033273776
38	0.002016691893
39	0.00198466304
40	0.001933944616
41	0.001887229748
42	0.001874257484
43	0.001843984419
44	0.001824322061
45	0.00181303835
46	0.001780652436
47	0.001767169929
48	0.001761069402
49	0.001726554198
50	0.001702770404
51	0.001683611377
52	0.001651057975
53	0.001635245125
54	0.001599023094
55	0.00157162628
56	0.001563070078
57	0.001550951702
58	0.001539300909
59	0.001532019446
60	0.001523494749
61	0.001509763786
62	0.001500364743
63	0.001475876354
64	0.001458304418
65	0.001448695611
66	0.001441511772
67	0.001427925944
68	0.00140378777
69	0.001391244747
70	0.001386708021
71	0.001353060939
72	0.001320234235
73	0.001308056229
74	0.001300498024
75	0.001296948061
76	0.001292414855
77	0.001287659386
78	0.001282984552
79	0.001271209245
80	0.001259780233
81	0.001231210111
82	0.001220264655
83	0.001201134044
84	0.001191118881
85	0.00117459101
86	0.001154194097
87	0.001143665271
88	0.001136039318
89	0.001129317292
90	0.001119275548
91	0.001110993451
92	0.001106302462
93	0.001101826064
94	0.001098234603
95	0.001093645725
96	0.001086010585
97	0.001082555925
98	0.001076769015
99	0.001072221389
100	0.00106272748
101	0.001053823505
102	0.001049808193
103	0.001047604399
104	0.001044963703
105	0.001041788699
106	0.001039160639
107	0.001034151021
108	0.001021296063
109	0.0010141304
110	0.001007342402
111	0.001001502391
112	0.0009943092986
113	0.000991599959
114	0.0009887592641
115	0.0009811501897
116	0.0009740033771
117	0.0009616537142
118	0.0009594331068
119	0.0009580432529
120	0.0009463531037
121	0.00094459827
122	0.0009435082926
123	0.0009328545894
124	0.0009305533849
125	0.0009257375952
126	0.000920169586
127	0.0009157454538
128	0.0009133452474
129	0.000906762906
130	0.0009046945872
131	0.0009030921532
