iter	RMSE
0	0.03970254076
1	0.03603140529
2	0.03271711196
3	0.02971523202
4	0.02701021096
5	0.0245044183
6	0.02231425815
7	0.02035617137
8	0.01856033261
9	0.01697875086
10	0.0155221411
11	0.01421144003
12	0.01304190328
13	0.01201689009
14	0.01108155506
15	0.01018768455
16	0.009430169712
17	0.008751706978
18	0.008098520304
19	0.007576561609
20	0.007070226759
21	0.006594932859
22	0.006180924115
23	0.00580973857
24	0.005486861608
25	0.005220918902
26	0.004987743094
27	0.004783101409
28	0.004579300466
29	0.004424561664
30	0.004287699153
31	0.00414706635
32	0.004011347578
33	0.003902945218
34	0.003793864824
35	0.003713656472
36	0.003636469039
37	0.003567220877
38	0.003488916039
39	0.003436664154
40	0.003383554856
41	0.003341379513
42	0.003281768443
43	0.003247748878
44	0.003201966524
45	0.00316943546
46	0.003105029643
47	0.003074709734
48	0.003050536026
49	0.003019650449
50	0.002970572256
51	0.002937175558
52	0.002917777291
53	0.002886796632
54	0.002863822804
55	0.002845171558
56	0.002827412136
57	0.002804949181
58	0.002785762695
59	0.002759172126
60	0.002747859333
61	0.002726233017
62	0.002707449733
63	0.002695319036
64	0.002670750668
65	0.00266040152
66	0.002650404456
67	0.002639419352
68	0.002623625344
69	0.002617128627
70	0.002593820833
71	0.002586213405
72	0.002579146463
73	0.002556220636
74	0.002554324104
75	0.002517965154
76	0.002496102906
77	0.00249230055
78	0.002487350815
79	0.002485745409
80	0.002469166199
81	0.002437557966
82	0.002406758773
83	0.002376529482
84	0.002371353276
85	0.00234978221
86	0.00231275159
87	0.002303567322
88	0.002277156088
89	0.002271667426
90	0.002254473297
91	0.002252561976
92	0.002236387225
93	0.002231748043
94	0.002228576835
95	0.002200716769
96	0.002164686125
97	0.002143393279
98	0.002127081435
99	0.002115789175
100	0.002087528583
101	0.002064667366
102	0.00204162099
103	0.002021187853
104	0.00200245108
105	0.001990254005
106	0.001986254339
107	0.001964518366
108	0.001948859698
109	0.00193366682
110	0.001918602136
111	0.001905001163
112	0.001884747149
113	0.001872725856
114	0.001859632125
115	0.001857023848
116	0.001844767696
117	0.001834214594
118	0.001825865428
119	0.001815920116
120	0.001808116112
121	0.001795725414
122	0.001775198297
123	0.001770736739
124	0.001758316791
125	0.00174312801
126	0.001729228016
127	0.001720191232
128	0.001715121162
129	0.001702758185
130	0.001688650498
131	0.001675026354
132	0.001662614459
133	0.001650728766
134	0.001635298278
135	0.001621673642
136	0.001610091689
137	0.001599934084
138	0.001590477851
139	0.001581844689
140	0.001573869551
141	0.001566209165
142	0.001558917572
143	0.001550237663
144	0.001541277773
145	0.001531913863
146	0.00152114506
147	0.001514086975
148	0.001503656576
149	0.001493368389
150	0.001488928768
151	0.001481648454
152	0.001471852194
153	0.00146788336
154	0.001457245944
155	0.001453194769
156	0.001448131772
