iter	RMSE
0	0.03355336571
1	0.02593420381
2	0.02019904619
3	0.01584653177
4	0.01255257889
5	0.009989053099
6	0.008163280482
7	0.006869873625
8	0.00582818854
9	0.005136501834
10	0.004552796143
11	0.004232754758
12	0.003941129491
13	0.003738454837
14	0.003574278447
15	0.00338221536
16	0.003293801964
17	0.003207881161
18	0.00314503061
19	0.003090266896
20	0.003027760474
21	0.0029281286
22	0.002870463484
23	0.002836030195
24	0.002804426048
25	0.002779080184
26	0.002747411764
27	0.002719703741
28	0.002674786386
29	0.002627584057
30	0.002606193735
31	0.002560930557
32	0.002497356085
33	0.002457376212
34	0.002411487601
35	0.002393216468
36	0.002379685381
37	0.002357899677
38	0.00235014889
39	0.002319952403
40	0.00226535723
41	0.002218834467
42	0.002193153662
43	0.002183290769
44	0.00214790842
45	0.002130605362
46	0.002120302744
47	0.002087337043
48	0.002046448265
49	0.002016071186
50	0.001949403769
51	0.001902629763
52	0.001885222844
53	0.00187347695
54	0.001839734042
55	0.001785212186
56	0.001760026813
57	0.001751202123
58	0.001741524476
59	0.001710628287
60	0.001703497448
61	0.001676502321
62	0.001655631458
63	0.001641443558
64	0.001612533295
65	0.001595316205
66	0.001586338242
67	0.001576357892
68	0.00155228191
69	0.001527876917
70	0.001504233839
71	0.001495586594
72	0.001489221724
73	0.001482862123
74	0.001474054697
75	0.001455454357
76	0.00143185913
77	0.001419936853
78	0.001408845133
79	0.001395078282
80	0.00136519267
81	0.001350730591
82	0.001336240271
83	0.001324341481
84	0.001314274307
85	0.001308709977
86	0.001292586502
87	0.001276401567
88	0.001265138915
89	0.001249197301
90	0.001237938386
91	0.001232939054
92	0.001225405974
93	0.00121644479
94	0.001212103179
95	0.001202824567
96	0.001190711573
97	0.001184732692
98	0.001181267525
99	0.001176274113
100	0.0011716882
101	0.001157992511
102	0.001153355402
103	0.001150742084
104	0.001143828457
105	0.001136997399
106	0.001125225974
107	0.001116370206
108	0.001112901314
109	0.001101559299
110	0.001094593832
111	0.001080224292
112	0.001068703387
113	0.001065679801
114	0.001056948658
115	0.001049491186
116	0.001046515618
117	0.001043168827
118	0.001037861468
119	0.001035743583
120	0.001032718165
121	0.001029470304
122	0.001027361165
123	0.001021987883
124	0.001019398172
125	0.001013313784
126	0.001004285312
127	0.001001365302
128	0.0009993328454
129	0.0009932253824
130	0.0009886122189
131	0.0009817167805
132	0.000978058063
133	0.0009712565973
134	0.0009657490888
135	0.000962776833
136	0.000955210511
137	0.0009462196844
138	0.0009446259957
139	0.000936912064
140	0.000934345324
141	0.0009286877651
142	0.0009236622036
143	0.0009181418933
144	0.00091212413
145	0.0009046835222
146	0.000902079996
147	0.0009000327501
148	0.0008976393701
149	0.0008950074243
150	0.0008892268131
151	0.0008824541934
152	0.0008805275427
153	0.0008786009075
154	0.0008749358679
155	0.0008699707152
156	0.0008691591325
157	0.0008622592449
158	0.0008574832133
159	0.000855572879
160	0.0008538677657
161	0.0008487757369
162	0.0008449609225
163	0.0008411173139
164	0.0008395621265
165	0.0008378506051
166	0.0008358689243
167	0.0008331169864
168	0.0008312126538
169	0.0008282090818
170	0.0008243066603
171	0.0008226332181
172	0.0008206497385
173	0.0008189632775
174	0.0008172915082
175	0.0008159709229
176	0.0008121846343
177	0.0008106391624
178	0.0008080934274
179	0.0008047202108
180	0.0008008807418
181	0.0007978285689
182	0.0007901437753
183	0.0007887899649
184	0.0007876287592
185	0.0007864482597
186	0.0007852621652
187	0.0007843074296
188	0.0007816535483
189	0.0007805020559
190	0.0007796113476
191	0.0007775941899
192	0.0007735017208
193	0.0007719477028
194	0.000766898576
195	0.0007658211908
196	0.000760008665
197	0.0007581378515
198	0.0007573319028
199	0.0007568095919
200	0.0007520625123
201	0.0007469743114
202	0.0007429778944
203	0.0007365039347
204	0.000735149962
205	0.000731983681
206	0.0007308872588
207	0.0007280736272
208	0.0007236864198
209	0.0007210512314
210	0.000719803131
211	0.0007191646299
212	0.0007152217079
213	0.0007125609028
214	0.0007100795423
215	0.0007065527042
216	0.0007056766281
217	0.000700568495
218	0.0006973137589
219	0.000695166429
220	0.0006925788734
221	0.000691399942
222	0.0006899307417
223	0.0006892852444
224	0.0006876868035
225	0.0006854178772
226	0.0006845927314
227	0.0006837234249
228	0.0006829946264
229	0.0006819545602
230	0.0006799136678
231	0.0006779225691
232	0.000674714817
233	0.0006728562334
234	0.0006704446308
235	0.0006693354739
236	0.0006649746155
237	0.0006622596425
238	0.0006614804934
239	0.0006604136169
240	0.0006595386125
241	0.0006588077984
242	0.0006580558068
243	0.0006566475708
244	0.0006532788128
245	0.0006498100047
246	0.0006477543303
247	0.0006472943125
248	0.0006466134064
249	0.0006460988472
250	0.0006447024498
251	0.0006442116583
252	0.0006437471589
253	0.0006433980113
254	0.0006429134879
255	0.0006407842064
256	0.0006393885621
257	0.0006385504171
258	0.0006378432263
259	0.000636026974
260	0.0006348444445
261	0.0006333256804
262	0.0006328573823
263	0.000630213834
264	0.0006290746668
265	0.000628267081
266	0.0006274452455
267	0.0006266428442
268	0.0006254302688
269	0.0006246001985
270	0.0006231455834
271	0.0006227068181
272	0.0006197845253
273	0.0006175871316
274	0.0006159074475
275	0.0006138069652
276	0.0006115275595
277	0.0006100430856
278	0.0006089645767
279	0.0006076930926
280	0.0006062736464
281	0.0006057192563
282	0.0006042877553
283	0.0006031531171
284	0.0006025778959
285	0.000599799187
286	0.0005990513378
287	0.0005985042669
288	0.0005973292418
289	0.0005966924592
290	0.0005954624454
291	0.0005939901913
292	0.0005918139073
293	0.0005910733704
294	0.0005905983106
295	0.000589934087
296	0.0005895941747
297	0.0005877075661
298	0.0005860672019
299	0.0005856420995
300	0.0005852248363
301	0.0005846980974
302	0.0005842434914
303	0.0005832702862
304	0.0005829885952
305	0.0005825125802
306	0.0005810706382
307	0.0005780406158
308	0.0005767876971
309	0.0005753379211
310	0.0005738497512
311	0.0005734653984
312	0.0005715504977
313	0.0005704243459
314	0.0005689317883
315	0.0005659567946
316	0.0005648532514
317	0.0005619090507
318	0.0005599497631
319	0.0005591605721
320	0.000558796504
321	0.0005582817273
322	0.00055790908
323	0.0005564292234
324	0.0005557614125
325	0.00055495843
326	0.0005544288777
327	0.000553540419
328	0.0005533563837
329	0.0005516610476
330	0.0005492880342
331	0.0005486336033
332	0.0005482279924
333	0.0005478910858
334	0.0005473994132
335	0.0005464982947
336	0.0005453400324
337	0.0005440030507
338	0.0005428361265
339	0.0005416268586
340	0.0005408397308
341	0.0005399109461
342	0.0005389258059
343	0.0005381296203
344	0.0005377714731
345	0.0005372207661
346	0.0005367025162
347	0.0005358003144
348	0.0005346542736
349	0.0005339379512
350	0.0005330825482
351	0.0005322299723
352	0.0005319719533
353	0.0005317413366
354	0.0005301511605
355	0.0005294331865
356	0.0005284442583
357	0.0005279467692
358	0.0005277132217
359	0.0005273808186
360	0.0005270685749
361	0.0005254337607
362	0.0005248690811
363	0.0005244404283
364	0.0005239815494
365	0.0005237813896
366	0.0005233144529
367	0.00052309713
368	0.0005227466754
369	0.0005224256558
370	0.0005220360409
371	0.0005216175185
372	0.0005208020717
373	0.0005203573255
374	0.0005201496061
375	0.0005198041834
376	0.0005195782009
377	0.0005191508686
378	0.0005184829803
379	0.0005183188107
380	0.0005171110439
381	0.0005157146642
382	0.0005149354208
383	0.0005144972515
384	0.000513915597
385	0.0005137118286
386	0.0005123467597
387	0.0005092441553
388	0.0005083154614
389	0.0005075631142
390	0.0005067711643
391	0.0005060775978
392	0.0005055252329
393	0.0005051672278
394	0.0005038951838
395	0.0005031473046
396	0.0005028956991
397	0.0005023906561
398	0.000502171237
399	0.0005019238642
400	0.0005016791084
401	0.0005013911943
402	0.0005009252285
403	0.0005005594058
404	0.0004997219667
405	0.0004993664922
406	0.000497456381
407	0.000497140122
408	0.0004969330152
409	0.000496643074
410	0.0004959531884
411	0.0004942694526
412	0.0004938679795
413	0.0004934996918
414	0.0004931141275
415	0.0004917009101
416	0.0004902861832
417	0.0004897142997
418	0.0004886598682
419	0.0004876574627
420	0.0004871202756
421	0.0004864404793
422	0.0004856794813
423	0.0004848162689
424	0.000484059526
425	0.0004838240393
426	0.0004831196534
427	0.0004824881549
428	0.0004811562472
429	0.0004804961625
430	0.000479959229
431	0.0004795147333
432	0.000479300132
433	0.0004789819962
434	0.0004785730237
435	0.0004781434453
436	0.0004776994595
437	0.0004773571781
438	0.0004771107714
439	0.0004760330969
440	0.0004752449428
441	0.0004750495242
442	0.0004746433146
443	0.0004744675202
444	0.0004743129529
445	0.0004739950431
446	0.0004736514887
447	0.0004732880691
448	0.000472640416
449	0.0004724062843
450	0.0004722584766
451	0.0004721418692
452	0.0004720291229
453	0.0004715871323
454	0.0004712223696
455	0.0004697829661
456	0.0004693920572
457	0.0004683939266
458	0.0004671600855
459	0.0004667032023
460	0.0004658793213
461	0.0004650584302
462	0.0004646390534
463	0.0004634444555
464	0.0004629004173
465	0.0004624640554
466	0.0004621382879
467	0.0004617685192
468	0.0004613926842
469	0.0004609805377
470	0.000460776413
471	0.0004602027372
472	0.0004600444591
473	0.000459607731
474	0.0004594271006
475	0.000459175782
476	0.0004588980263
477	0.0004586624805
478	0.0004584551642
479	0.0004581537847
480	0.0004575397797
481	0.0004574284654
482	0.0004569855877
483	0.0004568356424
484	0.0004566766196
485	0.0004564579536
486	0.0004561167559
487	0.0004558665302
488	0.0004554752203
489	0.0004545002682
490	0.0004542719623
491	0.0004539907111
492	0.0004538063018
493	0.0004530624012
494	0.0004528881899
495	0.0004527073337
496	0.000452206281
497	0.0004512669602
498	0.0004508489132
499	0.0004500694192
500	0.0004490324446
501	0.0004483618977
502	0.0004479015174
503	0.0004471450017
504	0.0004467395422
505	0.0004465543276
506	0.0004463408653
507	0.0004460706655
508	0.0004459176776
509	0.000445579573
510	0.0004448935582
511	0.0004445282466
512	0.0004441090496
513	0.0004437879972
514	0.0004430360883
515	0.0004427124023
516	0.0004422464686
517	0.0004421171675
518	0.0004420108731
519	0.0004419502286
520	0.0004410057944
521	0.0004406763303
522	0.0004404676158
523	0.0004400897905
524	0.0004393220468
525	0.0004390483154
526	0.0004386831852
527	0.0004380812494
528	0.0004373940475
529	0.0004372151856
530	0.0004370645908
531	0.0004367594587
532	0.0004366408882
533	0.0004364403115
534	0.0004357060053
535	0.0004356130518
536	0.0004354797036
537	0.0004348708794
538	0.0004348063188
539	0.0004346744699
540	0.0004344117822
541	0.0004340806096
542	0.0004339612981
543	0.0004338214701
544	0.0004336634036
545	0.0004335615204
546	0.0004331582221
547	0.0004327781464
548	0.000431970755
549	0.0004317984217
550	0.0004316171088
551	0.0004311267148
552	0.0004300834092
553	0.0004299606021
554	0.0004296377072
555	0.0004293037332
556	0.000429007359
557	0.0004286983514
558	0.0004282046668
559	0.0004273768838
560	0.0004268904252
561	0.0004265229511
562	0.0004261645171
563	0.0004251017618
564	0.0004246297422
565	0.0004240490094
566	0.0004235297209
567	0.0004230875724
568	0.0004228154325
569	0.0004227286945
570	0.0004224289259
571	0.000422187583
572	0.0004220284127
573	0.0004219179644
574	0.0004216360497
575	0.0004214625984
576	0.000421297726
577	0.0004211944135
578	0.000420952931
579	0.0004202146195
580	0.0004197595744
581	0.0004194773865
582	0.0004193656428
583	0.0004191706459
584	0.0004185567248
585	0.0004183298031
586	0.0004178439623
587	0.0004174570189
588	0.0004173263774
589	0.0004170043057
590	0.0004161482269
591	0.0004158330505
592	0.0004157579422
593	0.0004148383255
594	0.0004144471838
595	0.0004141500653
596	0.0004139892356
597	0.000413433662
598	0.0004129485644
599	0.000412761721
600	0.0004124231261
601	0.0004121104337
602	0.0004118167107
603	0.0004113431415
604	0.000411111621
605	0.0004107471194
606	0.0004106136305
607	0.0004104617704
608	0.0004104020205
609	0.0004103086219
610	0.0004099309968
611	0.0004098134793
612	0.0004097347327
613	0.0004096401882
614	0.000409427084
615	0.0004093627156
616	0.0004092351829
617	0.0004090121623
618	0.0004089382574
619	0.0004087822994
620	0.0004086231543
621	0.0004083344469
622	0.0004082582066
623	0.0004081370217
624	0.0004079697464
625	0.0004078101145
626	0.000407210878
627	0.0004070310173
628	0.0004069669184
629	0.0004066944269
630	0.000406467494
631	0.0004061089433
632	0.0004059534565
